District,Region,Date,Total_Cloud_Cover
Adjumani,Northern,1990-09-30,0.64591396
Adjumani,Northern,1990-10-31,0.7681901
Adjumani,Northern,1990-11-30,0.5674837
Adjumani,Northern,1990-12-31,0.5999743
Adjumani,Northern,1991-01-31,0.6192377
Adjumani,Northern,1991-02-28,0.5071286
Adjumani,Northern,1991-03-31,0.7062128
Adjumani,Northern,1991-04-30,0.8075902
Adjumani,Northern,1991-05-31,0.8595168
Adjumani,Northern,1991-06-30,0.72040296
Adjumani,Northern,1991-07-31,0.62742263
Adjumani,Northern,1991-08-31,0.57785803
Adjumani,Northern,1991-09-30,0.66284573
Adjumani,Northern,1991-10-31,0.7157747
Adjumani,Northern,1991-11-30,0.6461414
Adjumani,Northern,1991-12-31,0.5491618
Adjumani,Northern,1992-01-31,0.582953
Adjumani,Northern,1992-02-29,0.5592692
Adjumani,Northern,1992-03-31,0.6036486
Adjumani,Northern,1992-04-30,0.7665497
Adjumani,Northern,1992-05-31,0.7393703
Adjumani,Northern,1992-06-30,0.68837154
Adjumani,Northern,1992-07-31,0.68704927
Adjumani,Northern,1992-08-31,0.6677189
Adjumani,Northern,1992-09-30,0.59873426
Adjumani,Northern,1992-10-31,0.8001639
Adjumani,Northern,1992-11-30,0.64729375
Adjumani,Northern,1992-12-31,0.70124096
Adjumani,Northern,1993-01-31,0.5808908
Adjumani,Northern,1993-02-28,0.70379525
Adjumani,Northern,1993-03-31,0.55000436
Adjumani,Northern,1993-04-30,0.7138122
Adjumani,Northern,1993-05-31,0.7982117
Adjumani,Northern,1993-06-30,0.6214664
Adjumani,Northern,1993-07-31,0.5346366
Adjumani,Northern,1993-08-31,0.6442595
Adjumani,Northern,1993-09-30,0.56187284
Adjumani,Northern,1993-10-31,0.6974883
Adjumani,Northern,1993-11-30,0.61636627
Adjumani,Northern,1993-12-31,0.4449064
Adjumani,Northern,1994-01-31,0.47625932
Adjumani,Northern,1994-02-28,0.49873367
Adjumani,Northern,1994-03-31,0.689047
Adjumani,Northern,1994-04-30,0.7147597
Adjumani,Northern,1994-05-31,0.7312626
Adjumani,Northern,1994-06-30,0.74951214
Adjumani,Northern,1994-07-31,0.7018778
Adjumani,Northern,1994-08-31,0.6612589
Adjumani,Northern,1994-09-30,0.6651091
Adjumani,Northern,1994-10-31,0.82900274
Adjumani,Northern,1994-11-30,0.8167738
Adjumani,Northern,1994-12-31,0.53212583
Adjumani,Northern,1995-01-31,0.46749592
Adjumani,Northern,1995-02-28,0.69996
Adjumani,Northern,1995-03-31,0.731032
Adjumani,Northern,1995-04-30,0.78449297
Adjumani,Northern,1995-05-31,0.69934636
Adjumani,Northern,1995-06-30,0.594483
Adjumani,Northern,1995-07-31,0.5641794
Adjumani,Northern,1995-08-31,0.5160744
Adjumani,Northern,1995-09-30,0.67747515
Adjumani,Northern,1995-10-31,0.8287455
Adjumani,Northern,1995-11-30,0.77236676
Adjumani,Northern,1995-12-31,0.5607731
Adjumani,Northern,1996-01-31,0.50811785
Adjumani,Northern,1996-02-29,0.5264785
Adjumani,Northern,1996-03-31,0.7883626
Adjumani,Northern,1996-04-30,0.748947
Adjumani,Northern,1996-05-31,0.78321534
Adjumani,Northern,1996-06-30,0.66363823
Adjumani,Northern,1996-07-31,0.68419206
Adjumani,Northern,1996-08-31,0.59610635
Adjumani,Northern,1996-09-30,0.70273733
Adjumani,Northern,1996-10-31,0.75787246
Adjumani,Northern,1996-11-30,0.82671845
Adjumani,Northern,1996-12-31,0.41429797
Adjumani,Northern,1997-01-31,0.64795494
Adjumani,Northern,1997-02-28,0.3407785
Adjumani,Northern,1997-03-31,0.70970374
Adjumani,Northern,1997-04-30,0.8447294
Adjumani,Northern,1997-05-31,0.6501999
Adjumani,Northern,1997-06-30,0.4973119
Adjumani,Northern,1997-07-31,0.5792035
Adjumani,Northern,1997-08-31,0.6074542
Adjumani,Northern,1997-09-30,0.5176202
Adjumani,Northern,1997-10-31,0.7448881
Adjumani,Northern,1997-11-30,0.8125521
Adjumani,Northern,1997-12-31,0.62732947
Adjumani,Northern,1998-01-31,0.6839943
Adjumani,Northern,1998-02-28,0.60278624
Adjumani,Northern,1998-03-31,0.56961364
Adjumani,Northern,1998-04-30,0.6306237
Adjumani,Northern,1998-05-31,0.6919209
Adjumani,Northern,1998-06-30,0.63999987
Adjumani,Northern,1998-07-31,0.6520039
Adjumani,Northern,1998-08-31,0.5782078
Adjumani,Northern,1998-09-30,0.5791535
Adjumani,Northern,1998-10-31,0.8028159
Adjumani,Northern,1998-11-30,0.65368766
Adjumani,Northern,1998-12-31,0.38810033
Adjumani,Northern,1999-01-31,0.58802956
Adjumani,Northern,1999-02-28,0.49161467
Adjumani,Northern,1999-03-31,0.75864375
Adjumani,Northern,1999-04-30,0.76926005
Adjumani,Northern,1999-05-31,0.7097606
Adjumani,Northern,1999-06-30,0.6453072
Adjumani,Northern,1999-07-31,0.745162
Adjumani,Northern,1999-08-31,0.7125246
Adjumani,Northern,1999-09-30,0.60391027
Adjumani,Northern,1999-10-31,0.7413642
Adjumani,Northern,1999-11-30,0.59652084
Adjumani,Northern,1999-12-31,0.56220484
Adjumani,Northern,2000-01-31,0.33262545
Adjumani,Northern,2000-02-29,0.42811984
Adjumani,Northern,2000-03-31,0.55698556
Adjumani,Northern,2000-04-30,0.78643644
Adjumani,Northern,2000-05-31,0.6091561
Adjumani,Northern,2000-06-30,0.57874674
Adjumani,Northern,2000-07-31,0.7092841
Adjumani,Northern,2000-08-31,0.6866847
Adjumani,Northern,2000-09-30,0.67413056
Adjumani,Northern,2000-10-31,0.76126367
Adjumani,Northern,2000-11-30,0.7015523
Adjumani,Northern,2000-12-31,0.5526671
Adjumani,Northern,2001-01-31,0.5459157
Adjumani,Northern,2001-02-28,0.54299915
Adjumani,Northern,2001-03-31,0.70061994
Adjumani,Northern,2001-04-30,0.744943
Adjumani,Northern,2001-05-31,0.660008
Adjumani,Northern,2001-06-30,0.7709573
Adjumani,Northern,2001-07-31,0.63874495
Adjumani,Northern,2001-08-31,0.753024
Adjumani,Northern,2001-09-30,0.6930758
Adjumani,Northern,2001-10-31,0.73844266
Adjumani,Northern,2001-11-30,0.7684871
Adjumani,Northern,2001-12-31,0.6537425
Adjumani,Northern,2002-01-31,0.7256681
Adjumani,Northern,2002-02-28,0.4948297
Adjumani,Northern,2002-03-31,0.7619344
Adjumani,Northern,2002-04-30,0.69587487
Adjumani,Northern,2002-05-31,0.6256733
Adjumani,Northern,2002-06-30,0.5754048
Adjumani,Northern,2002-07-31,0.46880502
Adjumani,Northern,2002-08-31,0.649368
Adjumani,Northern,2002-09-30,0.51533514
Adjumani,Northern,2002-10-31,0.8314991
Adjumani,Northern,2002-11-30,0.61969995
Adjumani,Northern,2002-12-31,0.6634015
Adjumani,Northern,2003-01-31,0.46075526
Adjumani,Northern,2003-02-28,0.4753241
Adjumani,Northern,2003-03-31,0.64522994
Adjumani,Northern,2003-04-30,0.7486649
Adjumani,Northern,2003-05-31,0.70985484
Adjumani,Northern,2003-06-30,0.7036527
Adjumani,Northern,2003-07-31,0.6361267
Adjumani,Northern,2003-08-31,0.6771169
Adjumani,Northern,2003-09-30,0.5380407
Adjumani,Northern,2003-10-31,0.7354554
Adjumani,Northern,2003-11-30,0.7144369
Adjumani,Northern,2003-12-31,0.3812813
Adjumani,Northern,2004-01-31,0.6698146
Adjumani,Northern,2004-02-29,0.5970761
Adjumani,Northern,2004-03-31,0.6668703
Adjumani,Northern,2004-04-30,0.8638055
Adjumani,Northern,2004-05-31,0.66974443
Adjumani,Northern,2004-06-30,0.63297975
Adjumani,Northern,2004-07-31,0.6809982
Adjumani,Northern,2004-08-31,0.65252674
Adjumani,Northern,2004-09-30,0.6221512
Adjumani,Northern,2004-10-31,0.70403403
Adjumani,Northern,2004-11-30,0.676093
Adjumani,Northern,2004-12-31,0.65630126
Adjumani,Northern,2005-01-31,0.45134944
Adjumani,Northern,2005-02-28,0.54236585
Adjumani,Northern,2005-03-31,0.65614873
Adjumani,Northern,2005-04-30,0.75629586
Adjumani,Northern,2005-05-31,0.8100213
Adjumani,Northern,2005-06-30,0.641649
Adjumani,Northern,2005-07-31,0.66263545
Adjumani,Northern,2005-08-31,0.6872357
Adjumani,Northern,2005-09-30,0.66238225
Adjumani,Northern,2005-10-31,0.7240183
Adjumani,Northern,2005-11-30,0.55704737
Adjumani,Northern,2005-12-31,0.45375937
Adjumani,Northern,2006-01-31,0.45072412
Adjumani,Northern,2006-02-28,0.65283585
Adjumani,Northern,2006-03-31,0.7086998
Adjumani,Northern,2006-04-30,0.81797266
Adjumani,Northern,2006-05-31,0.83828926
Adjumani,Northern,2006-06-30,0.664406
Adjumani,Northern,2006-07-31,0.6839044
Adjumani,Northern,2006-08-31,0.63656235
Adjumani,Northern,2006-09-30,0.60933596
Adjumani,Northern,2006-10-31,0.670606
Adjumani,Northern,2006-11-30,0.7771034
Adjumani,Northern,2006-12-31,0.6391354
Adjumani,Northern,2007-01-31,0.59750557
Adjumani,Northern,2007-02-28,0.74222076
Adjumani,Northern,2007-03-31,0.5728563
Adjumani,Northern,2007-04-30,0.76374936
Adjumani,Northern,2007-05-31,0.60671216
Adjumani,Northern,2007-06-30,0.73573303
Adjumani,Northern,2007-07-31,0.6794942
Adjumani,Northern,2007-08-31,0.6657206
Adjumani,Northern,2007-09-30,0.7702793
Adjumani,Northern,2007-10-31,0.6909947
Adjumani,Northern,2007-11-30,0.640072
Adjumani,Northern,2007-12-31,0.5116333
Adjumani,Northern,2008-01-31,0.6684403
Adjumani,Northern,2008-02-29,0.69872236
Adjumani,Northern,2008-03-31,0.7122124
Adjumani,Northern,2008-04-30,0.758077
Adjumani,Northern,2008-05-31,0.6065607
Adjumani,Northern,2008-06-30,0.67920554
Adjumani,Northern,2008-07-31,0.6516136
Adjumani,Northern,2008-08-31,0.6604024
Adjumani,Northern,2008-09-30,0.6626195
Adjumani,Northern,2008-10-31,0.78148943
Adjumani,Northern,2008-11-30,0.635818
Adjumani,Northern,2008-12-31,0.5769193
Adjumani,Northern,2009-01-31,0.45753574
Adjumani,Northern,2009-02-28,0.49575585
Adjumani,Northern,2009-03-31,0.60712135
Adjumani,Northern,2009-04-30,0.80766934
Adjumani,Northern,2009-05-31,0.7276588
Adjumani,Northern,2009-06-30,0.47877026
Adjumani,Northern,2009-07-31,0.6112383
Adjumani,Northern,2009-08-31,0.5546478
Adjumani,Northern,2009-09-30,0.7071402
Adjumani,Northern,2009-10-31,0.76160103
Adjumani,Northern,2009-11-30,0.56163234
Adjumani,Northern,2009-12-31,0.8094648
Adjumani,Northern,2010-01-31,0.46882614
Adjumani,Northern,2010-02-28,0.78901917
Adjumani,Northern,2010-03-31,0.7056069
Adjumani,Northern,2010-04-30,0.82801044
Adjumani,Northern,2010-05-31,0.77486
Adjumani,Northern,2010-06-30,0.5946821
Adjumani,Northern,2010-07-31,0.67259324
Adjumani,Northern,2010-08-31,0.6771149
Adjumani,Northern,2010-09-30,0.6269902
Adjumani,Northern,2010-10-31,0.7580007
Adjumani,Northern,2010-11-30,0.62131035
Adjumani,Northern,2010-12-31,0.6192111
Adjumani,Northern,2011-01-31,0.6271496
Adjumani,Northern,2011-02-28,0.4622054
Adjumani,Northern,2011-03-31,0.6869591
Adjumani,Northern,2011-04-30,0.712115
Adjumani,Northern,2011-05-31,0.7615824
Adjumani,Northern,2011-06-30,0.73455465
Adjumani,Northern,2011-07-31,0.63005424
Adjumani,Northern,2011-08-31,0.75944406
Adjumani,Northern,2011-09-30,0.71883607
Adjumani,Northern,2011-10-31,0.8459646
Adjumani,Northern,2011-11-30,0.7320285
Adjumani,Northern,2011-12-31,0.4605256
Adjumani,Northern,2012-01-31,0.46988764
Adjumani,Northern,2012-02-29,0.5635799
Adjumani,Northern,2012-03-31,0.5206084
Adjumani,Northern,2012-04-30,0.82518756
Adjumani,Northern,2012-05-31,0.7259845
Adjumani,Northern,2012-06-30,0.73864305
Adjumani,Northern,2012-07-31,0.7287654
Adjumani,Northern,2012-08-31,0.73479164
Adjumani,Northern,2012-09-30,0.66618156
Adjumani,Northern,2012-10-31,0.77417505
Adjumani,Northern,2012-11-30,0.6921385
Adjumani,Northern,2012-12-31,0.5962158
Adjumani,Northern,2013-01-31,0.6018472
Adjumani,Northern,2013-02-28,0.593234
Adjumani,Northern,2013-03-31,0.7990322
Adjumani,Northern,2013-04-30,0.8099659
Adjumani,Northern,2013-05-31,0.5824274
Adjumani,Northern,2013-06-30,0.6134476
Adjumani,Northern,2013-07-31,0.67906463
Adjumani,Northern,2013-08-31,0.6594723
Adjumani,Northern,2013-09-30,0.6654297
Adjumani,Northern,2013-10-31,0.8122295
Adjumani,Northern,2013-11-30,0.6877905
Adjumani,Northern,2013-12-31,0.4244319
Adjumani,Northern,2014-01-31,0.5219158
Adjumani,Northern,2014-02-28,0.71511984
Adjumani,Northern,2014-03-31,0.701756
Adjumani,Northern,2014-04-30,0.73229206
Adjumani,Northern,2014-05-31,0.7014394
Adjumani,Northern,2014-06-30,0.583536
Adjumani,Northern,2014-07-31,0.56584793
Adjumani,Northern,2014-08-31,0.666242
Adjumani,Northern,2014-09-30,0.64170015
Adjumani,Northern,2014-10-31,0.6535201
Adjumani,Northern,2014-11-30,0.6983352
Adjumani,Northern,2014-12-31,0.45332384
Adjumani,Northern,2015-01-31,0.39337644
Adjumani,Northern,2015-02-28,0.56816614
Adjumani,Northern,2015-03-31,0.6260664
Adjumani,Northern,2015-04-30,0.8049529
Adjumani,Northern,2015-05-31,0.6277752
Adjumani,Northern,2015-06-30,0.6533114
Adjumani,Northern,2015-07-31,0.6589564
Adjumani,Northern,2015-08-31,0.48112583
Adjumani,Northern,2015-09-30,0.5456018
Adjumani,Northern,2015-10-31,0.79063416
Adjumani,Northern,2015-11-30,0.72662026
Adjumani,Northern,2015-12-31,0.5215562
Adjumani,Northern,2016-01-31,0.60874814
Adjumani,Northern,2016-02-29,0.5057621
Adjumani,Northern,2016-03-31,0.63958234
Adjumani,Northern,2016-04-30,0.8426895
Adjumani,Northern,2016-05-31,0.6776655
Adjumani,Northern,2016-06-30,0.6521312
Adjumani,Northern,2016-07-31,0.64162385
Adjumani,Northern,2016-08-31,0.49148092
Adjumani,Northern,2016-09-30,0.52240217
Adjumani,Northern,2016-10-31,0.6373948
Adjumani,Northern,2016-11-30,0.68562305
Adjumani,Northern,2016-12-31,0.4075222
Adjumani,Northern,2017-01-31,0.32779688
Adjumani,Northern,2017-02-28,0.5228229
Adjumani,Northern,2017-03-31,0.63599545
Adjumani,Northern,2017-04-30,0.71907735
Adjumani,Northern,2017-05-31,0.5984818
Adjumani,Northern,2017-06-30,0.6114322
Adjumani,Northern,2017-07-31,0.65931517
Adjumani,Northern,2017-08-31,0.63179487
Adjumani,Northern,2017-09-30,0.7080029
Adjumani,Northern,2017-10-31,0.7112791
Adjumani,Northern,2017-11-30,0.6133077
Adjumani,Northern,2017-12-31,0.47659248
Adjumani,Northern,2018-01-31,0.36684895
Adjumani,Northern,2018-02-28,0.65171444
Adjumani,Northern,2018-03-31,0.7661873
Adjumani,Northern,2018-04-30,0.89176023
Adjumani,Northern,2018-05-31,0.76176584
Adjumani,Northern,2018-06-30,0.6953169
Adjumani,Northern,2018-07-31,0.5113764
Adjumani,Northern,2018-08-31,0.6040966
Adjumani,Northern,2018-09-30,0.55031693
Adjumani,Northern,2018-10-31,0.6272185
Adjumani,Northern,2018-11-30,0.6549009
Adjumani,Northern,2018-12-31,0.5736003
Adjumani,Northern,2019-01-31,0.543816
Adjumani,Northern,2019-02-28,0.6144107
Adjumani,Northern,2019-03-31,0.44838232
Adjumani,Northern,2019-04-30,0.7166103
Adjumani,Northern,2019-05-31,0.69360894
Adjumani,Northern,2019-06-30,0.73774415
Adjumani,Northern,2019-07-31,0.71393156
Adjumani,Northern,2019-08-31,0.66290337
Adjumani,Northern,2019-09-30,0.64708316
Adjumani,Northern,2019-10-31,0.8678554
Adjumani,Northern,2019-11-30,0.6604935
Adjumani,Northern,2019-12-31,0.61052865
Adjumani,Northern,2020-01-31,0.5498056
Adjumani,Northern,2020-02-29,0.56476957
Adjumani,Northern,2020-03-31,0.7708603
Adjumani,Northern,2020-04-30,0.69678086
Adjumani,Northern,2020-05-31,0.62679785
Adjumani,Northern,2020-06-30,0.72462445
Adjumani,Northern,2020-07-31,0.74342555
Adjumani,Northern,2020-08-31,0.7360716
Adjumani,Northern,2020-09-30,0.70324785
Adjumani,Northern,2020-10-31,0.8249258
Adjumani,Northern,2020-11-30,0.62420565
Adjumani,Northern,2020-12-31,0.44735008
Adjumani,Northern,2021-01-31,0.500291
Adjumani,Northern,2021-02-28,0.674835
Adjumani,Northern,2021-03-31,0.63537073
Adjumani,Northern,2021-04-30,0.7141787
Adjumani,Northern,2021-05-31,0.66504073
Adjumani,Northern,2021-06-30,0.5833774
Adjumani,Northern,2021-07-31,0.7328729
Adjumani,Northern,2021-08-31,0.58401096
Adjumani,Northern,2021-09-30,0.69463104
Adjumani,Northern,2021-10-31,0.64944446
Adjumani,Northern,2021-11-30,0.5525204
Adjumani,Northern,2021-12-31,0.6492251
Adjumani,Northern,2022-01-31,0.7112542
Adjumani,Northern,2022-02-28,0.7181734
Adjumani,Northern,2022-03-31,0.56101
Adjumani,Northern,2022-04-30,0.7706039
Adjumani,Northern,2022-05-31,0.6424302
Adjumani,Northern,2022-06-30,0.56826013
Adjumani,Northern,2022-07-31,0.652202
Adjumani,Northern,2022-08-31,0.7286774
Adjumani,Northern,2022-09-30,0.63849473
Adjumani,Northern,2022-10-31,0.62497157
Adjumani,Northern,2022-11-30,0.7654519
Adjumani,Northern,2022-12-31,0.6085335
Adjumani,Northern,2023-01-31,0.37553483
Adjumani,Northern,2023-02-28,0.39154452
Adjumani,Northern,2023-03-31,0.8025157
Adjumani,Northern,2023-04-30,0.7554998
Adjumani,Northern,2023-05-31,0.5022317
Adjumani,Northern,2023-06-30,0.64516306
Adjumani,Northern,2023-07-31,0.5510463
Adjumani,Northern,2023-08-31,0.47565928
Adjumani,Northern,2023-09-30,0.60340345
Adjumani,Northern,2023-10-31,0.69210523
Adjumani,Northern,2023-11-30,0.6894059
Adjumani,Northern,2023-12-31,0.604756
Adjumani,Northern,2024-01-31,0.61500096
Adjumani,Northern,2024-02-29,0.6468992
Adjumani,Northern,2024-03-31,0.5942756
Adjumani,Northern,2024-04-30,0.73007524
Adjumani,Northern,2024-05-31,0.536857
Adjumani,Northern,2024-06-30,0.53980285
Adjumani,Northern,2024-07-31,0.788929
Adjumani,Northern,2024-08-31,0.6503483
Adjumani,Northern,2024-09-30,0.5960409
Adjumani,Northern,2024-10-31,0.714965
Adjumani,Northern,2024-11-30,0.6726399
Adjumani,Northern,2024-12-31,0.39801195
Adjumani,Northern,2025-01-31,0.44209304
Adjumani,Northern,2025-02-28,0.48440847
Adjumani,Northern,2025-03-31,0.6637064
Adjumani,Northern,2025-04-30,0.7214274
Adjumani,Northern,2025-05-31,0.64373064
Adjumani,Northern,2025-06-30,0.5186521
Adjumani,Northern,2025-07-31,0.60143965
Adjumani,Northern,2025-08-31,0.73723435
Adjumani,Northern,2025-09-30,0.5980135
Adjumani,Northern,2025-10-31,0.76666766
Adjumani,Northern,2025-11-30,0.6644191
Agago,Northern,1981-01-31,0.3987031
Agago,Northern,1981-02-28,0.4746805
Agago,Northern,1981-03-31,0.85796833
Agago,Northern,1981-04-30,0.81602365
Agago,Northern,1981-05-31,0.7258061
Agago,Northern,1981-06-30,0.53716856
Agago,Northern,1981-07-31,0.65657526
Agago,Northern,1981-08-31,0.6470612
Agago,Northern,1981-09-30,0.6339912
Agago,Northern,1981-10-31,0.6316784
Agago,Northern,1981-11-30,0.51965654
Agago,Northern,1981-12-31,0.48027116
Agago,Northern,1982-01-31,0.57893944
Agago,Northern,1982-02-28,0.58956975
Agago,Northern,1982-03-31,0.56157655
Agago,Northern,1982-04-30,0.8713935
Agago,Northern,1982-05-31,0.7754481
Agago,Northern,1982-06-30,0.5621706
Agago,Northern,1982-07-31,0.55119646
Agago,Northern,1982-08-31,0.6403028
Agago,Northern,1982-09-30,0.56374556
Agago,Northern,1982-10-31,0.6741544
Agago,Northern,1982-11-30,0.6925892
Agago,Northern,1982-12-31,0.435196
Agago,Northern,1983-01-31,0.467311
Agago,Northern,1983-02-28,0.57734346
Agago,Northern,1983-03-31,0.5987354
Agago,Northern,1983-04-30,0.72429305
Agago,Northern,1983-05-31,0.73956406
Agago,Northern,1983-06-30,0.5754198
Agago,Northern,1983-07-31,0.48588473
Agago,Northern,1983-08-31,0.6843979
Agago,Northern,1983-09-30,0.61068547
Agago,Northern,1983-10-31,0.76469785
Agago,Northern,1983-11-30,0.62626207
Agago,Northern,1983-12-31,0.50624835
Agago,Northern,1984-01-31,0.515801
Agago,Northern,1984-02-29,0.31134814
Agago,Northern,1984-03-31,0.6406299
Agago,Northern,1984-04-30,0.6997526
Agago,Northern,1984-05-31,0.57016575
Agago,Northern,1984-06-30,0.5941078
Agago,Northern,1984-07-31,0.60352045
Agago,Northern,1984-08-31,0.53829503
Agago,Northern,1984-09-30,0.6817194
Agago,Northern,1984-10-31,0.61456126
Agago,Northern,1984-11-30,0.6893575
Agago,Northern,1984-12-31,0.4895974
Agago,Northern,1985-01-31,0.4802658
Agago,Northern,1985-02-28,0.6514171
Agago,Northern,1985-03-31,0.673735
Agago,Northern,1985-04-30,0.85468423
Agago,Northern,1985-05-31,0.74667394
Agago,Northern,1985-06-30,0.5903261
Agago,Northern,1985-07-31,0.67821443
Agago,Northern,1985-08-31,0.57769173
Agago,Northern,1985-09-30,0.5598887
Agago,Northern,1985-10-31,0.68649894
Agago,Northern,1985-11-30,0.641064
Agago,Northern,1985-12-31,0.5501195
Agago,Northern,1986-01-31,0.46219015
Agago,Northern,1986-02-28,0.5622274
Agago,Northern,1986-03-31,0.6676194
Agago,Northern,1986-04-30,0.8525895
Agago,Northern,1986-05-31,0.68266606
Agago,Northern,1986-06-30,0.7863591
Agago,Northern,1986-07-31,0.63151824
Agago,Northern,1986-08-31,0.5249979
Agago,Northern,1986-09-30,0.6174449
Agago,Northern,1986-10-31,0.67769516
Agago,Northern,1986-11-30,0.6606113
Agago,Northern,1986-12-31,0.50309837
Agago,Northern,1987-01-31,0.47040454
Agago,Northern,1987-02-28,0.61475545
Agago,Northern,1987-03-31,0.7000276
Agago,Northern,1987-04-30,0.71549207
Agago,Northern,1987-05-31,0.80930614
Agago,Northern,1987-06-30,0.6085656
Agago,Northern,1987-07-31,0.5075717
Agago,Northern,1987-08-31,0.57839495
Agago,Northern,1987-09-30,0.6086389
Agago,Northern,1987-10-31,0.6393034
Agago,Northern,1987-11-30,0.56324023
Agago,Northern,1987-12-31,0.38058862
Agago,Northern,1988-01-31,0.57544166
Agago,Northern,1988-02-29,0.5974336
Agago,Northern,1988-03-31,0.6552783
Agago,Northern,1988-04-30,0.82617074
Agago,Northern,1988-05-31,0.5981332
Agago,Northern,1988-06-30,0.5040867
Agago,Northern,1988-07-31,0.70328146
Agago,Northern,1988-08-31,0.62043345
Agago,Northern,1988-09-30,0.7015452
Agago,Northern,1988-10-31,0.6944361
Agago,Northern,1988-11-30,0.60951537
Agago,Northern,1988-12-31,0.4793601
Agago,Northern,1989-01-31,0.5378351
Agago,Northern,1989-02-28,0.55704224
Agago,Northern,1989-03-31,0.7752401
Agago,Northern,1989-04-30,0.63189095
Agago,Northern,1989-05-31,0.7308786
Agago,Northern,1989-06-30,0.5771934
Agago,Northern,1989-07-31,0.6388873
Agago,Northern,1989-08-31,0.47537112
Agago,Northern,1989-09-30,0.505298
Agago,Northern,1989-10-31,0.6121397
Agago,Northern,1989-11-30,0.6559578
Agago,Northern,1989-12-31,0.7205068
Agago,Northern,1990-01-31,0.3999099
Agago,Northern,1990-02-28,0.87583196
Agago,Northern,1990-03-31,0.78729665
Agago,Northern,1990-04-30,0.8351949
Agago,Northern,1990-05-31,0.69364434
Agago,Northern,1990-06-30,0.46298462
Agago,Northern,1990-07-31,0.6169257
Agago,Northern,1990-08-31,0.60418653
Agago,Northern,1990-09-30,0.5128213
Agago,Northern,1990-10-31,0.66660035
Agago,Northern,1990-11-30,0.5170975
Agago,Northern,1990-12-31,0.5844704
Agago,Northern,1991-01-31,0.54960406
Agago,Northern,1991-02-28,0.4348554
Agago,Northern,1991-03-31,0.6035288
Agago,Northern,1991-04-30,0.724069
Agago,Northern,1991-05-31,0.81367207
Agago,Northern,1991-06-30,0.6481714
Agago,Northern,1991-07-31,0.6169966
Agago,Northern,1991-08-31,0.5889557
Agago,Northern,1991-09-30,0.49758452
