District,Region,Date,Wind_U_Component
Adjumani,Northern,1988-08-31,-0.3100242
Adjumani,Northern,1988-09-30,-0.15095064
Adjumani,Northern,1988-10-31,-0.16148934
Adjumani,Northern,1988-11-30,-0.1496248
Adjumani,Northern,1988-12-31,-0.8676144
Adjumani,Northern,1989-01-31,0.1268268
Adjumani,Northern,1989-02-28,-0.7370271
Adjumani,Northern,1989-03-31,-0.019694854
Adjumani,Northern,1989-04-30,-0.60291946
Adjumani,Northern,1989-05-31,-0.4240311
Adjumani,Northern,1989-06-30,-0.5930729
Adjumani,Northern,1989-07-31,-0.38071853
Adjumani,Northern,1989-08-31,-0.33685958
Adjumani,Northern,1989-09-30,-0.30868992
Adjumani,Northern,1989-10-31,-0.07993372
Adjumani,Northern,1989-11-30,-0.5044483
Adjumani,Northern,1989-12-31,-0.16713692
Adjumani,Northern,1990-01-31,-0.93939036
Adjumani,Northern,1990-02-28,-0.118870184
Adjumani,Northern,1990-03-31,-0.48798686
Adjumani,Northern,1990-04-30,-0.48666176
Adjumani,Northern,1990-05-31,-0.46283206
Adjumani,Northern,1990-06-30,-0.62783223
Adjumani,Northern,1990-07-31,-0.4583742
Adjumani,Northern,1990-08-31,-0.38507485
Adjumani,Northern,1990-09-30,-0.19585021
Adjumani,Northern,1990-10-31,-0.35476303
Adjumani,Northern,1990-11-30,-0.57402647
Adjumani,Northern,1990-12-31,-0.47066432
Adjumani,Northern,1991-01-31,-0.4976551
Adjumani,Northern,1991-02-28,-0.4595415
Adjumani,Northern,1991-03-31,-0.6047205
Adjumani,Northern,1991-04-30,-0.37584347
Adjumani,Northern,1991-05-31,-0.43952197
Adjumani,Northern,1991-06-30,-0.38156945
Adjumani,Northern,1991-07-31,-0.4352131
Adjumani,Northern,1991-08-31,-0.17215517
Adjumani,Northern,1991-09-30,-0.28661802
Adjumani,Northern,1991-10-31,-0.11414268
Adjumani,Northern,1991-11-30,-0.69120044
Adjumani,Northern,1991-12-31,-0.46584445
Adjumani,Northern,1992-01-31,-0.35556132
Adjumani,Northern,1992-02-29,0.17943135
Adjumani,Northern,1992-03-31,-0.92231435
Adjumani,Northern,1992-04-30,-0.36862826
Adjumani,Northern,1992-05-31,-0.5021332
Adjumani,Northern,1992-06-30,-0.40991825
Adjumani,Northern,1992-07-31,-0.41198033
Adjumani,Northern,1992-08-31,-0.2521832
Adjumani,Northern,1992-09-30,-0.3663644
Adjumani,Northern,1992-10-31,-0.42461306
Adjumani,Northern,1992-11-30,-0.30877572
Adjumani,Northern,1992-12-31,-0.6404319
Adjumani,Northern,1993-01-31,-0.67484057
Adjumani,Northern,1993-02-28,-0.35085803
Adjumani,Northern,1993-03-31,-0.3130827
Adjumani,Northern,1993-04-30,-0.28264618
Adjumani,Northern,1993-05-31,-0.498044
Adjumani,Northern,1993-06-30,-0.37937137
Adjumani,Northern,1993-07-31,-0.5215995
Adjumani,Northern,1993-08-31,-0.29519758
Adjumani,Northern,1993-09-30,-0.25667048
Adjumani,Northern,1993-10-31,-0.11736087
Adjumani,Northern,1993-11-30,-0.44817358
Adjumani,Northern,1993-12-31,-0.5874076
Adjumani,Northern,1994-01-31,-0.008549238
Adjumani,Northern,1994-02-28,0.22722189
Adjumani,Northern,1994-03-31,-0.42484102
Adjumani,Northern,1994-04-30,-0.42316788
Adjumani,Northern,1994-05-31,-0.44137225
Adjumani,Northern,1994-06-30,-0.46105346
Adjumani,Northern,1994-07-31,-0.47308207
Adjumani,Northern,1994-08-31,-0.32576722
Adjumani,Northern,1994-09-30,-0.17725866
Adjumani,Northern,1994-10-31,-0.21947248
Adjumani,Northern,1994-11-30,-0.114535235
Adjumani,Northern,1994-12-31,-0.4088474
Adjumani,Northern,1995-01-31,-0.2853397
Adjumani,Northern,1995-02-28,-0.074910514
Adjumani,Northern,1995-03-31,-0.54397565
Adjumani,Northern,1995-04-30,-0.34358948
Adjumani,Northern,1995-05-31,-0.5282544
Adjumani,Northern,1995-06-30,-0.39066106
Adjumani,Northern,1995-07-31,-0.4953277
Adjumani,Northern,1995-08-31,-0.48095483
Adjumani,Northern,1995-09-30,-0.19998406
Adjumani,Northern,1995-10-31,-0.1387542
Adjumani,Northern,1995-11-30,-0.17087181
Adjumani,Northern,1995-12-31,-0.6461269
Adjumani,Northern,1996-01-31,-0.61328924
Adjumani,Northern,1996-02-29,-0.3706321
Adjumani,Northern,1996-03-31,-0.3589867
Adjumani,Northern,1996-04-30,-0.5012338
Adjumani,Northern,1996-05-31,-0.47112742
Adjumani,Northern,1996-06-30,-0.22651458
Adjumani,Northern,1996-07-31,-0.27791852
Adjumani,Northern,1996-08-31,-0.13591833
Adjumani,Northern,1996-09-30,-0.100533545
Adjumani,Northern,1996-10-31,-0.19860502
Adjumani,Northern,1996-11-30,-0.12420652
Adjumani,Northern,1996-12-31,-0.3553997
Adjumani,Northern,1997-01-31,-0.24424477
Adjumani,Northern,1997-02-28,-0.09522746
Adjumani,Northern,1997-03-31,-1.041795
Adjumani,Northern,1997-04-30,-0.23752312
Adjumani,Northern,1997-05-31,-0.3767615
Adjumani,Northern,1997-06-30,-0.5526285
Adjumani,Northern,1997-07-31,-0.3553099
Adjumani,Northern,1997-08-31,-0.23446135
Adjumani,Northern,1997-09-30,-0.0762694
Adjumani,Northern,1997-10-31,-0.116370596
Adjumani,Northern,1997-11-30,-0.3625997
Adjumani,Northern,1997-12-31,-0.28199917
Adjumani,Northern,1998-01-31,-0.5339099
Adjumani,Northern,1998-02-28,-0.31007025
Adjumani,Northern,1998-03-31,-0.57625306
Adjumani,Northern,1998-04-30,-0.52494466
Adjumani,Northern,1998-05-31,-0.3922031
Adjumani,Northern,1998-06-30,-0.6257339
Adjumani,Northern,1998-07-31,-0.4925429
Adjumani,Northern,1998-08-31,-0.2994871
Adjumani,Northern,1998-09-30,-0.23441812
Adjumani,Northern,1998-10-31,-0.045278437
Adjumani,Northern,1998-11-30,-0.644244
Adjumani,Northern,1998-12-31,-0.7738986
Adjumani,Northern,1999-01-31,-0.49067345
Adjumani,Northern,1999-02-28,-1.6711485
Adjumani,Northern,1999-03-31,-0.41168994
Adjumani,Northern,1999-04-30,-0.49837914
Adjumani,Northern,1999-05-31,-0.5196713
Adjumani,Northern,1999-06-30,-0.5744343
Adjumani,Northern,1999-07-31,-0.42602435
Adjumani,Northern,1999-08-31,-0.34565243
Adjumani,Northern,1999-09-30,-0.21043877
Adjumani,Northern,1999-10-31,-0.06623403
Adjumani,Northern,1999-11-30,-0.37100127
Adjumani,Northern,1999-12-31,-0.61875594
Adjumani,Northern,2000-01-31,-0.39751244
Adjumani,Northern,2000-02-29,-0.19520411
Adjumani,Northern,2000-03-31,-0.37465963
Adjumani,Northern,2000-04-30,-0.35492298
Adjumani,Northern,2000-05-31,-0.55306584
Adjumani,Northern,2000-06-30,-0.57949996
Adjumani,Northern,2000-07-31,-0.4889779
Adjumani,Northern,2000-08-31,-0.27826247
Adjumani,Northern,2000-09-30,-0.26217335
Adjumani,Northern,2000-10-31,-0.111536026
Adjumani,Northern,2000-11-30,-0.29089707
Adjumani,Northern,2000-12-31,-0.22057131
Adjumani,Northern,2001-01-31,0.051288866
Adjumani,Northern,2001-02-28,-0.51332384
Adjumani,Northern,2001-03-31,-0.3258031
Adjumani,Northern,2001-04-30,-0.53253555
Adjumani,Northern,2001-05-31,-0.6055261
Adjumani,Northern,2001-06-30,-0.49655956
Adjumani,Northern,2001-07-31,-0.44923347
Adjumani,Northern,2001-08-31,-0.20970531
Adjumani,Northern,2001-09-30,-0.120886825
Adjumani,Northern,2001-10-31,-0.1991081
Adjumani,Northern,2001-11-30,-0.50774276
Adjumani,Northern,2001-12-31,-0.8190748
Adjumani,Northern,2002-01-31,-0.08812749
Adjumani,Northern,2002-02-28,-0.809089
Adjumani,Northern,2002-03-31,-0.23157611
Adjumani,Northern,2002-04-30,-0.7448582
Adjumani,Northern,2002-05-31,-0.46833324
Adjumani,Northern,2002-06-30,-0.4424166
Adjumani,Northern,2002-07-31,-0.36648703
Adjumani,Northern,2002-08-31,-0.3272244
Adjumani,Northern,2002-09-30,-0.21546754
Adjumani,Northern,2002-10-31,-0.12533242
Adjumani,Northern,2002-11-30,-0.17623985
Adjumani,Northern,2002-12-31,-0.23683374
Adjumani,Northern,2003-01-31,-0.3652718
Adjumani,Northern,2003-02-28,-0.44042486
Adjumani,Northern,2003-03-31,-0.4014763
Adjumani,Northern,2003-04-30,-0.46098262
Adjumani,Northern,2003-05-31,-0.5611755
Adjumani,Northern,2003-06-30,-0.51200163
Adjumani,Northern,2003-07-31,-0.44036165
Adjumani,Northern,2003-08-31,-0.20309143
Adjumani,Northern,2003-09-30,-0.16574302
Adjumani,Northern,2003-10-31,-0.19107322
Adjumani,Northern,2003-11-30,-0.17857274
Adjumani,Northern,2003-12-31,-0.6376996
Adjumani,Northern,2004-01-31,-0.57889384
Adjumani,Northern,2004-02-29,-0.6002895
Adjumani,Northern,2004-03-31,-0.38250962
Adjumani,Northern,2004-04-30,-0.35214496
Adjumani,Northern,2004-05-31,-0.54261196
Adjumani,Northern,2004-06-30,-0.5731505
Adjumani,Northern,2004-07-31,-0.43627948
Adjumani,Northern,2004-08-31,-0.18802276
Adjumani,Northern,2004-09-30,-0.16325922
Adjumani,Northern,2004-10-31,-0.18217154
Adjumani,Northern,2004-11-30,-0.4908875
Adjumani,Northern,2004-12-31,-0.61872166
Adjumani,Northern,2005-01-31,-0.53501606
Adjumani,Northern,2005-02-28,-1.507118
Adjumani,Northern,2005-03-31,-0.5839653
Adjumani,Northern,2005-04-30,-0.5793128
Adjumani,Northern,2005-05-31,-0.36421552
Adjumani,Northern,2005-06-30,-0.38235456
Adjumani,Northern,2005-07-31,-0.3751692
Adjumani,Northern,2005-08-31,-0.19874796
Adjumani,Northern,2005-09-30,-0.057549827
Adjumani,Northern,2005-10-31,0.017900024
Adjumani,Northern,2005-11-30,-0.77651095
Adjumani,Northern,2005-12-31,-0.9022398
Adjumani,Northern,2006-01-31,-1.1439735
Adjumani,Northern,2006-02-28,-1.0038306
Adjumani,Northern,2006-03-31,-0.19860275
Adjumani,Northern,2006-04-30,-0.56154704
Adjumani,Northern,2006-05-31,-0.43043
Adjumani,Northern,2006-06-30,-0.51919806
Adjumani,Northern,2006-07-31,-0.39728218
Adjumani,Northern,2006-08-31,-0.19745651
Adjumani,Northern,2006-09-30,-0.16271643
Adjumani,Northern,2006-10-31,-0.48140106
Adjumani,Northern,2006-11-30,-0.20734584
Adjumani,Northern,2006-12-31,-0.2905483
Adjumani,Northern,2007-01-31,-0.5154667
Adjumani,Northern,2007-02-28,-0.4878955
Adjumani,Northern,2007-03-31,-1.0527806
Adjumani,Northern,2007-04-30,-0.7928817
Adjumani,Northern,2007-05-31,-0.5530178
Adjumani,Northern,2007-06-30,-0.23435314
Adjumani,Northern,2007-07-31,-0.2112277
Adjumani,Northern,2007-08-31,-0.30623204
Adjumani,Northern,2007-09-30,-0.051193677
Adjumani,Northern,2007-10-31,-0.39796576
Adjumani,Northern,2007-11-30,-0.49204272
Adjumani,Northern,2007-12-31,-0.45164117
Adjumani,Northern,2008-01-31,-0.36209863
Adjumani,Northern,2008-02-29,-0.4310128
Adjumani,Northern,2008-03-31,-0.28252456
Adjumani,Northern,2008-04-30,-0.56846315
Adjumani,Northern,2008-05-31,-0.4452947
Adjumani,Northern,2008-06-30,-0.47540474
Adjumani,Northern,2008-07-31,-0.3238887
Adjumani,Northern,2008-08-31,-0.3178796
Adjumani,Northern,2008-09-30,-0.23459916
Adjumani,Northern,2008-10-31,-0.22766948
Adjumani,Northern,2008-11-30,-0.54461986
Adjumani,Northern,2008-12-31,-0.6986686
Adjumani,Northern,2009-01-31,-0.6331807
Adjumani,Northern,2009-02-28,-0.8803274
Adjumani,Northern,2009-03-31,-0.59373444
Adjumani,Northern,2009-04-30,-0.3965652
Adjumani,Northern,2009-05-31,-0.614997
Adjumani,Northern,2009-06-30,-0.32031983
Adjumani,Northern,2009-07-31,-0.47678226
Adjumani,Northern,2009-08-31,-0.34463626
Adjumani,Northern,2009-09-30,-0.13305049
Adjumani,Northern,2009-10-31,-0.42863354
Adjumani,Northern,2009-11-30,-0.2649257
Adjumani,Northern,2009-12-31,-0.5241771
Adjumani,Northern,2010-01-31,-0.61163384
Adjumani,Northern,2010-02-28,-0.45423165
Adjumani,Northern,2010-03-31,-0.798078
Adjumani,Northern,2010-04-30,-0.8191676
Adjumani,Northern,2010-05-31,-0.44526643
Adjumani,Northern,2010-06-30,-0.46755323
Adjumani,Northern,2010-07-31,-0.37706867
Adjumani,Northern,2010-08-31,-0.24440427
Adjumani,Northern,2010-09-30,-0.25789124
Adjumani,Northern,2010-10-31,-0.27936244
Adjumani,Northern,2010-11-30,-0.29382688
Adjumani,Northern,2010-12-31,-0.13380918
Adjumani,Northern,2011-01-31,-0.4214309
Adjumani,Northern,2011-02-28,-0.5900073
Adjumani,Northern,2011-03-31,-0.5258988
Adjumani,Northern,2011-04-30,-0.437014
Adjumani,Northern,2011-05-31,-0.48468813
Adjumani,Northern,2011-06-30,-0.32935792
Adjumani,Northern,2011-07-31,-0.31259543
Adjumani,Northern,2011-08-31,-0.19404998
Adjumani,Northern,2011-09-30,-0.13089867
Adjumani,Northern,2011-10-31,-0.26094115
Adjumani,Northern,2011-11-30,-0.31211096
Adjumani,Northern,2011-12-31,-0.50299436
Adjumani,Northern,2012-01-31,-0.47873336
Adjumani,Northern,2012-02-29,-1.1106594
Adjumani,Northern,2012-03-31,-0.46429127
Adjumani,Northern,2012-04-30,-0.6016982
Adjumani,Northern,2012-05-31,-0.538526
Adjumani,Northern,2012-06-30,-0.41278607
Adjumani,Northern,2012-07-31,-0.13837063
Adjumani,Northern,2012-08-31,-0.08058606
Adjumani,Northern,2012-09-30,-0.008444455
Adjumani,Northern,2012-10-31,-0.33365065
Adjumani,Northern,2012-11-30,-0.29026318
Adjumani,Northern,2012-12-31,-0.5380255
Adjumani,Northern,2013-01-31,-0.78245866
Adjumani,Northern,2013-02-28,-1.0001348
Adjumani,Northern,2013-03-31,-0.32981187
Adjumani,Northern,2013-04-30,-0.4132371
Adjumani,Northern,2013-05-31,-0.5330122
Adjumani,Northern,2013-06-30,-0.44832152
Adjumani,Northern,2013-07-31,-0.1364531
Adjumani,Northern,2013-08-31,-0.12314036
Adjumani,Northern,2013-09-30,-0.05547179
Adjumani,Northern,2013-10-31,-0.19365513
Adjumani,Northern,2013-11-30,-0.555837
Adjumani,Northern,2013-12-31,-0.48090267
Adjumani,Northern,2014-01-31,-0.6734685
Adjumani,Northern,2014-02-28,-0.3331719
Adjumani,Northern,2014-03-31,-0.60192364
Adjumani,Northern,2014-04-30,-0.16529682
Adjumani,Northern,2014-05-31,-0.48795438
Adjumani,Northern,2014-06-30,-0.48779282
Adjumani,Northern,2014-07-31,-0.34169394
Adjumani,Northern,2014-08-31,-0.12717018
Adjumani,Northern,2014-09-30,-0.08486974
Adjumani,Northern,2014-10-31,-0.103693984
Adjumani,Northern,2014-11-30,-0.7429444
Adjumani,Northern,2014-12-31,-0.9269336
Adjumani,Northern,2015-01-31,-0.3046659
Adjumani,Northern,2015-02-28,-0.5967481
Adjumani,Northern,2015-03-31,-0.9884726
Adjumani,Northern,2015-04-30,-0.36965162
Adjumani,Northern,2015-05-31,-0.532992
Adjumani,Northern,2015-06-30,-0.3638764
Adjumani,Northern,2015-07-31,-0.4359044
Adjumani,Northern,2015-08-31,-0.2563005
Adjumani,Northern,2015-09-30,-0.124013856
Adjumani,Northern,2015-10-31,-0.2183092
Adjumani,Northern,2015-11-30,-0.27907765
Adjumani,Northern,2015-12-31,-0.39862877
Adjumani,Northern,2016-01-31,-0.3451761
Adjumani,Northern,2016-02-29,-0.71743286
Adjumani,Northern,2016-03-31,-0.54368484
Adjumani,Northern,2016-04-30,-0.2755504
Adjumani,Northern,2016-05-31,-0.38095313
Adjumani,Northern,2016-06-30,-0.39678472
Adjumani,Northern,2016-07-31,-0.09858351
Adjumani,Northern,2016-08-31,-0.33765334
Adjumani,Northern,2016-09-30,-0.16801094
Adjumani,Northern,2016-10-31,-0.29497966
Adjumani,Northern,2016-11-30,-0.697154
Adjumani,Northern,2016-12-31,-1.3306068
Adjumani,Northern,2017-01-31,-1.2833874
Adjumani,Northern,2017-02-28,-1.0933676
Adjumani,Northern,2017-03-31,-0.46006775
Adjumani,Northern,2017-04-30,-0.62339866
Adjumani,Northern,2017-05-31,-0.45491523
Adjumani,Northern,2017-06-30,-0.2823903
Adjumani,Northern,2017-07-31,-0.14659746
Adjumani,Northern,2017-08-31,-0.17338765
Adjumani,Northern,2017-09-30,-0.17724976
Adjumani,Northern,2017-10-31,-0.2979288
Adjumani,Northern,2017-11-30,-0.7432794
Adjumani,Northern,2017-12-31,-0.99654263
Adjumani,Northern,2018-01-31,-0.04229334
Adjumani,Northern,2018-02-28,-1.2429355
Adjumani,Northern,2018-03-31,-0.38085872
Adjumani,Northern,2018-04-30,-0.46277046
Adjumani,Northern,2018-05-31,-0.47208172
Adjumani,Northern,2018-06-30,-0.40748587
Adjumani,Northern,2018-07-31,-0.7235199
Adjumani,Northern,2018-08-31,-0.23590235
Adjumani,Northern,2018-09-30,-0.22318871
Adjumani,Northern,2018-10-31,-0.40003648
Adjumani,Northern,2018-11-30,-0.88619816
Adjumani,Northern,2018-12-31,-0.6549746
Adjumani,Northern,2019-01-31,-0.7448805
Adjumani,Northern,2019-02-28,-0.85585487
Adjumani,Northern,2019-03-31,-0.8170168
Adjumani,Northern,2019-04-30,-0.22631223
Adjumani,Northern,2019-05-31,-0.41095963
Adjumani,Northern,2019-06-30,-0.15403259
Adjumani,Northern,2019-07-31,-0.22675309
Adjumani,Northern,2019-08-31,-0.1379909
Adjumani,Northern,2019-09-30,-0.20937975
Adjumani,Northern,2019-10-31,-0.08898797
Adjumani,Northern,2019-11-30,-0.33788532
Adjumani,Northern,2019-12-31,-0.33312345
Adjumani,Northern,2020-01-31,-0.4357172
Adjumani,Northern,2020-02-29,-1.0022599
Adjumani,Northern,2020-03-31,-0.6732818
Adjumani,Northern,2020-04-30,-0.68037516
Adjumani,Northern,2020-05-31,-0.54938996
Adjumani,Northern,2020-06-30,-0.37074512
Adjumani,Northern,2020-07-31,-0.24650995
Adjumani,Northern,2020-08-31,-0.11173917
Adjumani,Northern,2020-09-30,-0.11868529
Adjumani,Northern,2020-10-31,-0.10128188
Adjumani,Northern,2020-11-30,-0.24424343
Adjumani,Northern,2020-12-31,-0.6628645
Adjumani,Northern,2021-01-31,-0.6677353
Adjumani,Northern,2021-02-28,-0.37312695
Adjumani,Northern,2021-03-31,-0.5391568
Adjumani,Northern,2021-04-30,-0.5506291
Adjumani,Northern,2021-05-31,-0.28239
Adjumani,Northern,2021-06-30,-0.3888781
Adjumani,Northern,2021-07-31,-0.29233474
Adjumani,Northern,2021-08-31,-0.16863425
Adjumani,Northern,2021-09-30,-0.24092324
Adjumani,Northern,2021-10-31,-0.1422515
Adjumani,Northern,2021-11-30,-0.35137635
Adjumani,Northern,2021-12-31,-1.0738796
Adjumani,Northern,2022-01-31,-0.48705578
Adjumani,Northern,2022-02-28,-0.06467925
Adjumani,Northern,2022-03-31,-0.43548054
Adjumani,Northern,2022-04-30,-0.26600114
Adjumani,Northern,2022-05-31,-0.4029275
Adjumani,Northern,2022-06-30,-0.5867411
Adjumani,Northern,2022-07-31,-0.37624255
Adjumani,Northern,2022-08-31,-0.07808512
Adjumani,Northern,2022-09-30,0.011192744
Adjumani,Northern,2022-10-31,-0.08264142
Adjumani,Northern,2022-11-30,0.03039751
Adjumani,Northern,2022-12-31,-0.15880671
Adjumani,Northern,2023-01-31,-0.7050055
Adjumani,Northern,2023-02-28,-0.56064
Adjumani,Northern,2023-03-31,-0.15441476
Adjumani,Northern,2023-04-30,-0.5388434
Adjumani,Northern,2023-05-31,-0.41466126
Adjumani,Northern,2023-06-30,-0.15200514
Adjumani,Northern,2023-07-31,-0.53905714
Adjumani,Northern,2023-08-31,-0.13484147
Adjumani,Northern,2023-09-30,0.061492633
Adjumani,Northern,2023-10-31,-0.273676
Adjumani,Northern,2023-11-30,-0.2568142
Adjumani,Northern,2023-12-31,-0.34505063
Adjumani,Northern,2024-01-31,-0.073515855
Adjumani,Northern,2024-02-29,-0.493122
Adjumani,Northern,2024-03-31,-0.61464554
Adjumani,Northern,2024-04-30,-0.377392
Adjumani,Northern,2024-05-31,-0.57253206
Adjumani,Northern,2024-06-30,-0.5185572
Adjumani,Northern,2024-07-31,0.04957108
Adjumani,Northern,2024-08-31,0.0072431103
Adjumani,Northern,2024-09-30,-0.01316677
Adjumani,Northern,2024-10-31,-0.08316962
Adjumani,Northern,2024-11-30,-0.08821456
Adjumani,Northern,2024-12-31,-0.39898735
Adjumani,Northern,2025-01-31,-0.40690762
Adjumani,Northern,2025-02-28,-0.931886
Adjumani,Northern,2025-03-31,-0.46139622
Adjumani,Northern,2025-04-30,-0.35814053
Adjumani,Northern,2025-05-31,-0.38078117
Adjumani,Northern,2025-06-30,-0.26625505
Adjumani,Northern,2025-07-31,-0.36231366
Adjumani,Northern,2025-08-31,-0.00040934383
Adjumani,Northern,2025-09-30,-0.0016780138
Adjumani,Northern,2025-10-31,-0.022937864
Adjumani,Northern,2025-11-30,-0.24641581
Agago,Northern,1981-01-31,-2.2322166
Agago,Northern,1981-02-28,-2.3472114
Agago,Northern,1981-03-31,-1.3086388
Agago,Northern,1981-04-30,-1.1837358
Agago,Northern,1981-05-31,-0.6345535
Agago,Northern,1981-06-30,-0.45098114
Agago,Northern,1981-07-31,-0.4356243
Agago,Northern,1981-08-31,-0.5248108
Agago,Northern,1981-09-30,-0.3080439
Agago,Northern,1981-10-31,-1.014352
Agago,Northern,1981-11-30,-1.3301555
Agago,Northern,1981-12-31,-2.2670677
Agago,Northern,1982-01-31,-1.7247823
Agago,Northern,1982-02-28,-1.5369747
Agago,Northern,1982-03-31,-1.8538948
Agago,Northern,1982-04-30,-1.2795835
Agago,Northern,1982-05-31,-0.74505246
Agago,Northern,1982-06-30,-0.5497745
Agago,Northern,1982-07-31,-0.6267985
Agago,Northern,1982-08-31,-0.713954
Agago,Northern,1982-09-30,-0.60544026
Agago,Northern,1982-10-31,-0.66948354
Agago,Northern,1982-11-30,-0.8659447
Agago,Northern,1982-12-31,-2.035605
Agago,Northern,1983-01-31,-1.5272691
Agago,Northern,1983-02-28,-2.143536
Agago,Northern,1983-03-31,-1.6935583
Agago,Northern,1983-04-30,-0.9405662
Agago,Northern,1983-05-31,-0.6634351
Agago,Northern,1983-06-30,-0.41733414
Agago,Northern,1983-07-31,-0.6435663
Agago,Northern,1983-08-31,-0.08817969
Agago,Northern,1983-09-30,-0.5224117
Agago,Northern,1983-10-31,-0.57101315
Agago,Northern,1983-11-30,-1.3682667
Agago,Northern,1983-12-31,-1.3552364
Agago,Northern,1984-01-31,-0.9515745
Agago,Northern,1984-02-29,-1.7601877
Agago,Northern,1984-03-31,-2.1725821
Agago,Northern,1984-04-30,-0.68912405
Agago,Northern,1984-05-31,-0.55074704
Agago,Northern,1984-06-30,-0.63615507
Agago,Northern,1984-07-31,-0.52679646
Agago,Northern,1984-08-31,-0.4290413
Agago,Northern,1984-09-30,-0.72918856
Agago,Northern,1984-10-31,-1.9733036
Agago,Northern,1984-11-30,-1.6954752
Agago,Northern,1984-12-31,-2.2630432
Agago,Northern,1985-01-31,-2.907448
Agago,Northern,1985-02-28,-0.29603022
Agago,Northern,1985-03-31,-2.126045
Agago,Northern,1985-04-30,-0.55724597
Agago,Northern,1985-05-31,-0.6659538
Agago,Northern,1985-06-30,-0.33668256
Agago,Northern,1985-07-31,-0.44672647
Agago,Northern,1985-08-31,-0.6243843
Agago,Northern,1985-09-30,-0.28113788
Agago,Northern,1985-10-31,-1.5311238
Agago,Northern,1985-11-30,-1.869173
Agago,Northern,1985-12-31,-2.1272328
Agago,Northern,1986-01-31,-1.3923848
Agago,Northern,1986-02-28,-1.319069
Agago,Northern,1986-03-31,-1.4308475
Agago,Northern,1986-04-30,-1.0090932
Agago,Northern,1986-05-31,-0.6218276
Agago,Northern,1986-06-30,-0.34115064
Agago,Northern,1986-07-31,-0.4606107
Agago,Northern,1986-08-31,-0.92222023
Agago,Northern,1986-09-30,-0.60767317
Agago,Northern,1986-10-31,-0.9049953
Agago,Northern,1986-11-30,-1.7790625
Agago,Northern,1986-12-31,-1.4683429
Agago,Northern,1987-01-31,-1.7867959
Agago,Northern,1987-02-28,-1.537012
Agago,Northern,1987-03-31,-1.0302827
Agago,Northern,1987-04-30,-1.2433755
Agago,Northern,1987-05-31,-0.58951384
Agago,Northern,1987-06-30,-0.2907817
Agago,Northern,1987-07-31,-0.7556337
Agago,Northern,1987-08-31,-0.50221395
Agago,Northern,1987-09-30,-0.07039109
Agago,Northern,1987-10-31,-0.36121187
Agago,Northern,1987-11-30,-1.1955948
Agago,Northern,1987-12-31,-1.989204
Agago,Northern,1988-01-31,-1.413586
Agago,Northern,1988-02-29,-2.1715386
Agago,Northern,1988-03-31,-0.5397886
Agago,Northern,1988-04-30,-0.9051029
Agago,Northern,1988-05-31,-0.7343697
Agago,Northern,1988-06-30,-0.71483517
Agago,Northern,1988-07-31,-0.2442131
Agago,Northern,1988-08-31,-0.47191533
Agago,Northern,1988-09-30,-0.30168334
Agago,Northern,1988-10-31,-1.4183947
Agago,Northern,1988-11-30,-1.831178
Agago,Northern,1988-12-31,-3.1362357
