District,Region,Date,Dewpoint_Temperature
Adjumani,Northern,1993-02-28,286.20728
Adjumani,Northern,1993-03-31,290.52225
Adjumani,Northern,1993-04-30,292.82532
Adjumani,Northern,1993-05-31,293.9549
Adjumani,Northern,1993-06-30,293.45242
Adjumani,Northern,1993-07-31,292.78226
Adjumani,Northern,1993-08-31,293.0152
Adjumani,Northern,1993-09-30,293.1217
Adjumani,Northern,1993-10-31,293.4847
Adjumani,Northern,1993-11-30,292.02032
Adjumani,Northern,1993-12-31,289.56967
Adjumani,Northern,1994-01-31,286.43326
Adjumani,Northern,1994-02-28,283.1003
Adjumani,Northern,1994-03-31,291.74765
Adjumani,Northern,1994-04-30,293.17407
Adjumani,Northern,1994-05-31,293.7569
Adjumani,Northern,1994-06-30,293.1965
Adjumani,Northern,1994-07-31,292.80518
Adjumani,Northern,1994-08-31,292.99774
Adjumani,Northern,1994-09-30,293.2561
Adjumani,Northern,1994-10-31,293.3084
Adjumani,Northern,1994-11-30,293.1447
Adjumani,Northern,1994-12-31,289.85385
Adjumani,Northern,1995-01-31,285.41348
Adjumani,Northern,1995-02-28,287.2355
Adjumani,Northern,1995-03-31,291.13312
Adjumani,Northern,1995-04-30,293.61804
Adjumani,Northern,1995-05-31,293.66943
Adjumani,Northern,1995-06-30,293.65387
Adjumani,Northern,1995-07-31,292.86465
Adjumani,Northern,1995-08-31,293.1654
Adjumani,Northern,1995-09-30,293.41437
Adjumani,Northern,1995-10-31,293.46936
Adjumani,Northern,1995-11-30,293.27948
Adjumani,Northern,1995-12-31,290.2429
Adjumani,Northern,1996-01-31,289.68808
Adjumani,Northern,1996-02-29,289.57404
Adjumani,Northern,1996-03-31,291.69672
Adjumani,Northern,1996-04-30,293.49042
Adjumani,Northern,1996-05-31,293.80878
Adjumani,Northern,1996-06-30,293.21536
Adjumani,Northern,1996-07-31,292.7036
Adjumani,Northern,1996-08-31,293.07626
Adjumani,Northern,1996-09-30,293.28854
Adjumani,Northern,1996-10-31,293.0903
Adjumani,Northern,1996-11-30,292.75824
Adjumani,Northern,1996-12-31,288.992
Adjumani,Northern,1997-01-31,286.23615
Adjumani,Northern,1997-02-28,280.347
Adjumani,Northern,1997-03-31,286.68765
Adjumani,Northern,1997-04-30,293.25507
Adjumani,Northern,1997-05-31,293.29352
Adjumani,Northern,1997-06-30,292.7871
Adjumani,Northern,1997-07-31,292.65143
Adjumani,Northern,1997-08-31,293.3089
Adjumani,Northern,1997-09-30,292.91833
Adjumani,Northern,1997-10-31,293.12555
Adjumani,Northern,1997-11-30,293.33954
Adjumani,Northern,1997-12-31,292.90546
Adjumani,Northern,1998-01-31,290.40485
Adjumani,Northern,1998-02-28,287.1693
Adjumani,Northern,1998-03-31,288.93088
Adjumani,Northern,1998-04-30,293.60184
Adjumani,Northern,1998-05-31,294.1443
Adjumani,Northern,1998-06-30,292.88525
Adjumani,Northern,1998-07-31,292.68842
Adjumani,Northern,1998-08-31,293.07812
Adjumani,Northern,1998-09-30,293.4101
Adjumani,Northern,1998-10-31,293.7392
Adjumani,Northern,1998-11-30,291.22086
Adjumani,Northern,1998-12-31,286.07257
Adjumani,Northern,1999-01-31,286.18964
Adjumani,Northern,1999-02-28,282.3122
Adjumani,Northern,1999-03-31,291.19763
Adjumani,Northern,1999-04-30,293.0516
Adjumani,Northern,1999-05-31,293.33127
Adjumani,Northern,1999-06-30,292.6313
Adjumani,Northern,1999-07-31,292.2519
Adjumani,Northern,1999-08-31,292.8161
Adjumani,Northern,1999-09-30,293.20428
Adjumani,Northern,1999-10-31,293.1314
Adjumani,Northern,1999-11-30,291.6662
Adjumani,Northern,1999-12-31,290.11688
Adjumani,Northern,2000-01-31,285.28964
Adjumani,Northern,2000-02-29,284.76913
Adjumani,Northern,2000-03-31,287.5283
Adjumani,Northern,2000-04-30,292.80777
Adjumani,Northern,2000-05-31,293.591
Adjumani,Northern,2000-06-30,292.73065
Adjumani,Northern,2000-07-31,292.63858
Adjumani,Northern,2000-08-31,292.8526
Adjumani,Northern,2000-09-30,292.99838
Adjumani,Northern,2000-10-31,293.07864
Adjumani,Northern,2000-11-30,292.16245
Adjumani,Northern,2000-12-31,288.63516
Adjumani,Northern,2001-01-31,284.04916
Adjumani,Northern,2001-02-28,286.47952
Adjumani,Northern,2001-03-31,290.75296
Adjumani,Northern,2001-04-30,293.3399
Adjumani,Northern,2001-05-31,293.6792
Adjumani,Northern,2001-06-30,292.86084
Adjumani,Northern,2001-07-31,292.5987
Adjumani,Northern,2001-08-31,293.12698
Adjumani,Northern,2001-09-30,293.35822
Adjumani,Northern,2001-10-31,293.1827
Adjumani,Northern,2001-11-30,292.57202
Adjumani,Northern,2001-12-31,289.51904
Adjumani,Northern,2002-01-31,285.52716
Adjumani,Northern,2002-02-28,282.965
Adjumani,Northern,2002-03-31,292.80258
Adjumani,Northern,2002-04-30,293.04788
Adjumani,Northern,2002-05-31,293.60336
Adjumani,Northern,2002-06-30,292.3756
Adjumani,Northern,2002-07-31,292.65982
Adjumani,Northern,2002-08-31,293.00162
Adjumani,Northern,2002-09-30,292.7436
Adjumani,Northern,2002-10-31,293.1889
Adjumani,Northern,2002-11-30,292.94913
Adjumani,Northern,2002-12-31,289.758
Adjumani,Northern,2003-01-31,287.79742
Adjumani,Northern,2003-02-28,285.91086
Adjumani,Northern,2003-03-31,290.73917
Adjumani,Northern,2003-04-30,292.50323
Adjumani,Northern,2003-05-31,293.88525
Adjumani,Northern,2003-06-30,293.13983
Adjumani,Northern,2003-07-31,292.701
Adjumani,Northern,2003-08-31,293.09058
Adjumani,Northern,2003-09-30,293.0087
Adjumani,Northern,2003-10-31,293.22675
Adjumani,Northern,2003-11-30,292.91083
Adjumani,Northern,2003-12-31,289.1334
Adjumani,Northern,2004-01-31,288.17853
Adjumani,Northern,2004-02-29,284.5612
Adjumani,Northern,2004-03-31,288.59076
Adjumani,Northern,2004-04-30,293.6333
Adjumani,Northern,2004-05-31,293.14536
Adjumani,Northern,2004-06-30,292.5401
Adjumani,Northern,2004-07-31,291.67294
Adjumani,Northern,2004-08-31,293.0301
Adjumani,Northern,2004-09-30,292.9449
Adjumani,Northern,2004-10-31,293.0196
Adjumani,Northern,2004-11-30,292.63312
Adjumani,Northern,2004-12-31,289.89874
Adjumani,Northern,2005-01-31,284.68683
Adjumani,Northern,2005-02-28,284.32306
Adjumani,Northern,2005-03-31,291.73984
Adjumani,Northern,2005-04-30,292.8365
Adjumani,Northern,2005-05-31,293.885
Adjumani,Northern,2005-06-30,293.38745
Adjumani,Northern,2005-07-31,292.7577
Adjumani,Northern,2005-08-31,293.01138
Adjumani,Northern,2005-09-30,292.85773
Adjumani,Northern,2005-10-31,293.28757
Adjumani,Northern,2005-11-30,290.536
Adjumani,Northern,2005-12-31,284.24902
Adjumani,Northern,2006-01-31,284.91763
Adjumani,Northern,2006-02-28,286.63974
Adjumani,Northern,2006-03-31,292.0112
Adjumani,Northern,2006-04-30,293.47537
Adjumani,Northern,2006-05-31,293.76263
Adjumani,Northern,2006-06-30,293.07037
Adjumani,Northern,2006-07-31,292.9245
Adjumani,Northern,2006-08-31,293.01865
Adjumani,Northern,2006-09-30,293.0346
Adjumani,Northern,2006-10-31,292.62408
Adjumani,Northern,2006-11-30,292.651
Adjumani,Northern,2006-12-31,289.65765
Adjumani,Northern,2007-01-31,286.49457
Adjumani,Northern,2007-02-28,289.03217
Adjumani,Northern,2007-03-31,289.30457
Adjumani,Northern,2007-04-30,291.7337
Adjumani,Northern,2007-05-31,293.69586
Adjumani,Northern,2007-06-30,293.1729
Adjumani,Northern,2007-07-31,292.76703
Adjumani,Northern,2007-08-31,292.88882
Adjumani,Northern,2007-09-30,293.22235
Adjumani,Northern,2007-10-31,292.5103
Adjumani,Northern,2007-11-30,291.8536
Adjumani,Northern,2007-12-31,287.43423
Adjumani,Northern,2008-01-31,286.68814
Adjumani,Northern,2008-02-29,286.58374
Adjumani,Northern,2008-03-31,291.0118
Adjumani,Northern,2008-04-30,292.52222
Adjumani,Northern,2008-05-31,293.2329
Adjumani,Northern,2008-06-30,292.55365
Adjumani,Northern,2008-07-31,292.40106
Adjumani,Northern,2008-08-31,292.99567
Adjumani,Northern,2008-09-30,293.29242
Adjumani,Northern,2008-10-31,293.40723
Adjumani,Northern,2008-11-30,290.94537
Adjumani,Northern,2008-12-31,286.4891
Adjumani,Northern,2009-01-31,286.4258
Adjumani,Northern,2009-02-28,288.253
Adjumani,Northern,2009-03-31,289.99268
Adjumani,Northern,2009-04-30,293.51608
Adjumani,Northern,2009-05-31,293.35596
Adjumani,Northern,2009-06-30,292.87772
Adjumani,Northern,2009-07-31,292.01865
Adjumani,Northern,2009-08-31,293.24417
Adjumani,Northern,2009-09-30,293.39532
Adjumani,Northern,2009-10-31,293.07404
Adjumani,Northern,2009-11-30,292.26764
Adjumani,Northern,2009-12-31,291.2776
Adjumani,Northern,2010-01-31,288.6973
Adjumani,Northern,2010-02-28,290.8194
Adjumani,Northern,2010-03-31,291.7636
Adjumani,Northern,2010-04-30,293.65396
Adjumani,Northern,2010-05-31,294.28833
Adjumani,Northern,2010-06-30,293.61627
Adjumani,Northern,2010-07-31,292.80673
Adjumani,Northern,2010-08-31,293.06946
Adjumani,Northern,2010-09-30,293.3354
Adjumani,Northern,2010-10-31,293.57135
Adjumani,Northern,2010-11-30,292.2312
Adjumani,Northern,2010-12-31,289.3653
Adjumani,Northern,2011-01-31,284.42896
Adjumani,Northern,2011-02-28,284.33002
Adjumani,Northern,2011-03-31,289.75714
Adjumani,Northern,2011-04-30,293.23895
Adjumani,Northern,2011-05-31,293.88727
Adjumani,Northern,2011-06-30,293.30316
Adjumani,Northern,2011-07-31,293.0113
Adjumani,Northern,2011-08-31,293.13654
Adjumani,Northern,2011-09-30,293.17667
Adjumani,Northern,2011-10-31,293.21866
Adjumani,Northern,2011-11-30,292.19028
Adjumani,Northern,2011-12-31,289.325
Adjumani,Northern,2012-01-31,282.6556
Adjumani,Northern,2012-02-29,283.42847
Adjumani,Northern,2012-03-31,285.94858
Adjumani,Northern,2012-04-30,292.7894
Adjumani,Northern,2012-05-31,293.58273
Adjumani,Northern,2012-06-30,293.13336
Adjumani,Northern,2012-07-31,292.9631
Adjumani,Northern,2012-08-31,293.14883
Adjumani,Northern,2012-09-30,293.2376
Adjumani,Northern,2012-10-31,293.41544
Adjumani,Northern,2012-11-30,292.72546
Adjumani,Northern,2012-12-31,290.39404
Adjumani,Northern,2013-01-31,287.5426
Adjumani,Northern,2013-02-28,286.38776
Adjumani,Northern,2013-03-31,291.71127
Adjumani,Northern,2013-04-30,293.75885
Adjumani,Northern,2013-05-31,293.248
Adjumani,Northern,2013-06-30,292.63242
Adjumani,Northern,2013-07-31,292.87177
Adjumani,Northern,2013-08-31,292.97662
Adjumani,Northern,2013-09-30,293.38617
Adjumani,Northern,2013-10-31,293.356
Adjumani,Northern,2013-11-30,292.4824
Adjumani,Northern,2013-12-31,286.7271
Adjumani,Northern,2014-01-31,284.51663
Adjumani,Northern,2014-02-28,281.8041
Adjumani,Northern,2014-03-31,288.76782
Adjumani,Northern,2014-04-30,293.2863
Adjumani,Northern,2014-05-31,293.73022
Adjumani,Northern,2014-06-30,293.59167
Adjumani,Northern,2014-07-31,292.9646
Adjumani,Northern,2014-08-31,293.02765
Adjumani,Northern,2014-09-30,293.18857
Adjumani,Northern,2014-10-31,293.44287
Adjumani,Northern,2014-11-30,292.08218
Adjumani,Northern,2014-12-31,286.56476
Adjumani,Northern,2015-01-31,279.68262
Adjumani,Northern,2015-02-28,284.04248
Adjumani,Northern,2015-03-31,286.1516
Adjumani,Northern,2015-04-30,293.3409
Adjumani,Northern,2015-05-31,293.8964
Adjumani,Northern,2015-06-30,293.5914
Adjumani,Northern,2015-07-31,292.761
Adjumani,Northern,2015-08-31,293.3295
Adjumani,Northern,2015-09-30,293.1269
Adjumani,Northern,2015-10-31,293.57065
Adjumani,Northern,2015-11-30,293.30783
Adjumani,Northern,2015-12-31,290.37488
Adjumani,Northern,2016-01-31,286.92133
Adjumani,Northern,2016-02-29,283.50427
Adjumani,Northern,2016-03-31,290.7353
Adjumani,Northern,2016-04-30,294.36786
Adjumani,Northern,2016-05-31,294.16046
Adjumani,Northern,2016-06-30,292.65143
Adjumani,Northern,2016-07-31,293.26144
Adjumani,Northern,2016-08-31,293.0157
Adjumani,Northern,2016-09-30,293.2208
Adjumani,Northern,2016-10-31,292.33707
Adjumani,Northern,2016-11-30,291.6778
Adjumani,Northern,2016-12-31,286.46637
Adjumani,Northern,2017-01-31,280.86285
Adjumani,Northern,2017-02-28,286.3152
Adjumani,Northern,2017-03-31,290.71478
Adjumani,Northern,2017-04-30,291.537
Adjumani,Northern,2017-05-31,293.6431
Adjumani,Northern,2017-06-30,293.45166
Adjumani,Northern,2017-07-31,293.17255
Adjumani,Northern,2017-08-31,293.1469
Adjumani,Northern,2017-09-30,293.46014
Adjumani,Northern,2017-10-31,293.3641
Adjumani,Northern,2017-11-30,291.1303
Adjumani,Northern,2017-12-31,285.04297
Adjumani,Northern,2018-01-31,281.7759
Adjumani,Northern,2018-02-28,284.86713
Adjumani,Northern,2018-03-31,292.1634
Adjumani,Northern,2018-04-30,293.16446
Adjumani,Northern,2018-05-31,293.4664
Adjumani,Northern,2018-06-30,292.84973
Adjumani,Northern,2018-07-31,291.42902
Adjumani,Northern,2018-08-31,292.5999
Adjumani,Northern,2018-09-30,292.73376
Adjumani,Northern,2018-10-31,292.62265
Adjumani,Northern,2018-11-30,291.10233
Adjumani,Northern,2018-12-31,289.2983
Adjumani,Northern,2019-01-31,284.9546
Adjumani,Northern,2019-02-28,284.864
Adjumani,Northern,2019-03-31,287.18356
Adjumani,Northern,2019-04-30,292.4908
Adjumani,Northern,2019-05-31,294.0596
Adjumani,Northern,2019-06-30,293.69354
Adjumani,Northern,2019-07-31,293.232
Adjumani,Northern,2019-08-31,293.1972
Adjumani,Northern,2019-09-30,293.65866
Adjumani,Northern,2019-10-31,293.35043
Adjumani,Northern,2019-11-30,292.9957
Adjumani,Northern,2019-12-31,291.64102
Adjumani,Northern,2020-01-31,286.31403
Adjumani,Northern,2020-02-29,289.4048
Adjumani,Northern,2020-03-31,292.7525
Adjumani,Northern,2020-04-30,292.93048
Adjumani,Northern,2020-05-31,293.75424
Adjumani,Northern,2020-06-30,293.10403
Adjumani,Northern,2020-07-31,292.84525
Adjumani,Northern,2020-08-31,293.31778
Adjumani,Northern,2020-09-30,293.3824
Adjumani,Northern,2020-10-31,293.4954
Adjumani,Northern,2020-11-30,292.925
Adjumani,Northern,2020-12-31,289.34872
Adjumani,Northern,2021-01-31,287.05875
Adjumani,Northern,2021-02-28,283.49725
Adjumani,Northern,2021-03-31,288.6085
Adjumani,Northern,2021-04-30,293.02814
Adjumani,Northern,2021-05-31,293.47455
Adjumani,Northern,2021-06-30,292.28015
Adjumani,Northern,2021-07-31,292.31696
Adjumani,Northern,2021-08-31,292.66522
Adjumani,Northern,2021-09-30,293.31628
Adjumani,Northern,2021-10-31,293.2089
Adjumani,Northern,2021-11-30,291.18268
Adjumani,Northern,2021-12-31,287.94003
Adjumani,Northern,2022-01-31,286.0056
Adjumani,Northern,2022-02-28,285.43597
Adjumani,Northern,2022-03-31,288.88528
Adjumani,Northern,2022-04-30,292.73764
Adjumani,Northern,2022-05-31,293.36432
Adjumani,Northern,2022-06-30,292.23407
Adjumani,Northern,2022-07-31,292.15485
Adjumani,Northern,2022-08-31,292.91724
Adjumani,Northern,2022-09-30,293.2666
Adjumani,Northern,2022-10-31,292.97787
Adjumani,Northern,2022-11-30,292.71997
Adjumani,Northern,2022-12-31,290.19025
Adjumani,Northern,2023-01-31,285.35352
Adjumani,Northern,2023-02-28,283.6032
Adjumani,Northern,2023-03-31,291.4966
Adjumani,Northern,2023-04-30,292.79498
Adjumani,Northern,2023-05-31,294.02615
Adjumani,Northern,2023-06-30,293.43198
Adjumani,Northern,2023-07-31,292.95532
Adjumani,Northern,2023-08-31,293.22418
Adjumani,Northern,2023-09-30,293.40027
Adjumani,Northern,2023-10-31,293.54282
Adjumani,Northern,2023-11-30,293.3465
Adjumani,Northern,2023-12-31,290.96207
Adjumani,Northern,2024-01-31,286.4435
Adjumani,Northern,2024-02-29,288.78793
Adjumani,Northern,2024-03-31,290.59927
Adjumani,Northern,2024-04-30,293.93915
Adjumani,Northern,2024-05-31,293.80154
Adjumani,Northern,2024-06-30,292.8471
Adjumani,Northern,2024-07-31,293.20306
Adjumani,Northern,2024-08-31,293.41397
Adjumani,Northern,2024-09-30,293.6178
Adjumani,Northern,2024-10-31,293.4709
Adjumani,Northern,2024-11-30,292.44592
Adjumani,Northern,2024-12-31,288.7523
Adjumani,Northern,2025-01-31,283.54504
Adjumani,Northern,2025-02-28,282.43716
Adjumani,Northern,2025-03-31,287.93237
Adjumani,Northern,2025-04-30,292.69864
Adjumani,Northern,2025-05-31,292.81802
Adjumani,Northern,2025-06-30,291.9427
Adjumani,Northern,2025-07-31,293.01227
Adjumani,Northern,2025-08-31,293.18243
Adjumani,Northern,2025-09-30,293.47763
Adjumani,Northern,2025-10-31,293.34567
Adjumani,Northern,2025-11-30,293.8983
Agago,Northern,1981-01-31,281.08673
Agago,Northern,1981-02-28,281.57318
Agago,Northern,1981-03-31,288.56973
Agago,Northern,1981-04-30,291.79843
Agago,Northern,1981-05-31,291.76764
Agago,Northern,1981-06-30,291.14844
Agago,Northern,1981-07-31,291.171
Agago,Northern,1981-08-31,291.25336
Agago,Northern,1981-09-30,291.38855
Agago,Northern,1981-10-31,289.8787
Agago,Northern,1981-11-30,288.55917
Agago,Northern,1981-12-31,284.597
Agago,Northern,1982-01-31,284.6071
Agago,Northern,1982-02-28,284.1018
Agago,Northern,1982-03-31,285.13364
Agago,Northern,1982-04-30,290.86438
Agago,Northern,1982-05-31,292.07477
Agago,Northern,1982-06-30,291.5683
Agago,Northern,1982-07-31,290.87994
Agago,Northern,1982-08-31,290.63776
Agago,Northern,1982-09-30,289.79767
Agago,Northern,1982-10-31,290.57257
Agago,Northern,1982-11-30,290.5833
Agago,Northern,1982-12-31,287.99667
Agago,Northern,1983-01-31,285.05682
Agago,Northern,1983-02-28,286.01694
Agago,Northern,1983-03-31,287.66415
Agago,Northern,1983-04-30,291.69458
Agago,Northern,1983-05-31,292.4972
Agago,Northern,1983-06-30,291.5708
Agago,Northern,1983-07-31,291.00372
Agago,Northern,1983-08-31,291.612
Agago,Northern,1983-09-30,291.20126
Agago,Northern,1983-10-31,291.26913
Agago,Northern,1983-11-30,289.35266
Agago,Northern,1983-12-31,284.9762
Agago,Northern,1984-01-31,282.8604
Agago,Northern,1984-02-29,282.78986
Agago,Northern,1984-03-31,286.0241
Agago,Northern,1984-04-30,291.59387
Agago,Northern,1984-05-31,291.4153
Agago,Northern,1984-06-30,290.5516
Agago,Northern,1984-07-31,290.47202
Agago,Northern,1984-08-31,290.41235
Agago,Northern,1984-09-30,289.11325
Agago,Northern,1984-10-31,288.21613
Agago,Northern,1984-11-30,288.61304
Agago,Northern,1984-12-31,286.31073
Agago,Northern,1985-01-31,283.1616
Agago,Northern,1985-02-28,282.7989
Agago,Northern,1985-03-31,286.69647
Agago,Northern,1985-04-30,291.70126
Agago,Northern,1985-05-31,291.8731
Agago,Northern,1985-06-30,291.20306
Agago,Northern,1985-07-31,290.55844
Agago,Northern,1985-08-31,290.4195
Agago,Northern,1985-09-30,290.44287
Agago,Northern,1985-10-31,288.30045
Agago,Northern,1985-11-30,288.28232
Agago,Northern,1985-12-31,284.32013
Agago,Northern,1986-01-31,282.3602
Agago,Northern,1986-02-28,286.77142
Agago,Northern,1986-03-31,288.51886
Agago,Northern,1986-04-30,291.18576
Agago,Northern,1986-05-31,292.2583
Agago,Northern,1986-06-30,291.43802
Agago,Northern,1986-07-31,290.81052
Agago,Northern,1986-08-31,289.80087
Agago,Northern,1986-09-30,290.03476
Agago,Northern,1986-10-31,289.20728
Agago,Northern,1986-11-30,288.461
Agago,Northern,1986-12-31,286.20087
Agago,Northern,1987-01-31,282.4229
Agago,Northern,1987-02-28,284.6352
Agago,Northern,1987-03-31,289.8579
Agago,Northern,1987-04-30,290.6806
Agago,Northern,1987-05-31,292.49234
Agago,Northern,1987-06-30,291.35242
Agago,Northern,1987-07-31,290.08002
Agago,Northern,1987-08-31,290.55167
Agago,Northern,1987-09-30,290.1784
Agago,Northern,1987-10-31,289.72763
Agago,Northern,1987-11-30,289.71793
Agago,Northern,1987-12-31,285.6596
Agago,Northern,1988-01-31,286.95932
Agago,Northern,1988-02-29,285.61545
Agago,Northern,1988-03-31,289.82095
Agago,Northern,1988-04-30,291.52255
Agago,Northern,1988-05-31,292.03204
Agago,Northern,1988-06-30,290.98312
Agago,Northern,1988-07-31,291.33722
Agago,Northern,1988-08-31,291.36517
Agago,Northern,1988-09-30,291.31696
Agago,Northern,1988-10-31,289.95956
Agago,Northern,1988-11-30,287.90195
Agago,Northern,1988-12-31,284.00092
Agago,Northern,1989-01-31,280.43622
Agago,Northern,1989-02-28,283.51526
Agago,Northern,1989-03-31,287.8558
Agago,Northern,1989-04-30,289.97348
Agago,Northern,1989-05-31,291.57452
Agago,Northern,1989-06-30,290.6822
Agago,Northern,1989-07-31,290.7815
Agago,Northern,1989-08-31,290.30484
Agago,Northern,1989-09-30,290.0946
Agago,Northern,1989-10-31,289.98163
Agago,Northern,1989-11-30,288.69708
Agago,Northern,1989-12-31,288.2175
Agago,Northern,1990-01-31,285.53107
Agago,Northern,1990-02-28,289.5157
Agago,Northern,1990-03-31,290.2857
Agago,Northern,1990-04-30,292.15356
Agago,Northern,1990-05-31,291.7393
Agago,Northern,1990-06-30,290.73184
Agago,Northern,1990-07-31,290.76294
Agago,Northern,1990-08-31,291.09073
Agago,Northern,1990-09-30,290.45905
Agago,Northern,1990-10-31,289.27072
Agago,Northern,1990-11-30,287.98953
Agago,Northern,1990-12-31,286.22122
Agago,Northern,1991-01-31,286.35547
Agago,Northern,1991-02-28,287.22952
Agago,Northern,1991-03-31,287.17807
Agago,Northern,1991-04-30,291.38864
Agago,Northern,1991-05-31,292.58624
Agago,Northern,1991-06-30,292.1072
Agago,Northern,1991-07-31,291.21268
Agago,Northern,1991-08-31,291.43854
Agago,Northern,1991-09-30,289.8578
Agago,Northern,1991-10-31,289.9732
Agago,Northern,1991-11-30,288.30988
Agago,Northern,1991-12-31,285.16293
Agago,Northern,1992-01-31,283.42798
Agago,Northern,1992-02-29,283.37845
Agago,Northern,1992-03-31,284.744
Agago,Northern,1992-04-30,290.35617
Agago,Northern,1992-05-31,292.00327
Agago,Northern,1992-06-30,291.88416
Agago,Northern,1992-07-31,290.96225
Agago,Northern,1992-08-31,290.8438
Agago,Northern,1992-09-30,289.76947
Agago,Northern,1992-10-31,290.98984
Agago,Northern,1992-11-30,288.01904
Agago,Northern,1992-12-31,288.11523
Agago,Northern,1993-01-31,284.92194
Agago,Northern,1993-02-28,285.0191
Agago,Northern,1993-03-31,286.04657
Agago,Northern,1993-04-30,288.54117
Agago,Northern,1993-05-31,292.30432
Agago,Northern,1993-06-30,291.33234
Agago,Northern,1993-07-31,290.5694
Agago,Northern,1993-08-31,289.96387
Agago,Northern,1993-09-30,289.03934
Agago,Northern,1993-10-31,287.091
